State,Pincode,Year,Quarter,Insurance_count,Insurance_amount
Arunachal Pradesh,791110,2024,1,126,258768.0
Arunachal Pradesh,791111,2024,1,105,296463.0
Arunachal Pradesh,791113,2024,1,83,149366.0
Arunachal Pradesh,791102,2024,1,76,171426.0
Arunachal Pradesh,791001,2024,1,52,128932.0
Arunachal Pradesh,792110,2024,1,48,123833.0
Arunachal Pradesh,792001,2024,1,43,92713.0
Arunachal Pradesh,791109,2024,1,42,66049.0
Arunachal Pradesh,792103,2024,1,40,80498.0
Arunachal Pradesh,790104,2024,1,40,81575.0
Arunachal Pradesh,790104,2024,2,176,109202.0
Arunachal Pradesh,791110,2024,2,124,303724.0
Arunachal Pradesh,791111,2024,2,93,287734.0
Arunachal Pradesh,791113,2024,2,64,131979.0
Arunachal Pradesh,791001,2024,2,51,129656.0
Arunachal Pradesh,791102,2024,2,39,95471.0
Arunachal Pradesh,792110,2024,2,38,102160.0
Arunachal Pradesh,792001,2024,2,37,51507.0
Arunachal Pradesh,790116,2024,2,34,70161.0
Arunachal Pradesh,792103,2024,2,34,77380.0
Arunachal Pradesh,791111,2024,3,95,275822.0
Arunachal Pradesh,791110,2024,3,84,171154.0
Arunachal Pradesh,790104,2024,3,49,90929.0
Arunachal Pradesh,791102,2024,3,40,102083.0
Arunachal Pradesh,791113,2024,3,39,55663.0
Arunachal Pradesh,790116,2024,3,37,111034.0
Arunachal Pradesh,791001,2024,3,32,98436.0
Arunachal Pradesh,792001,2024,3,31,65334.0
Arunachal Pradesh,792110,2024,3,29,52515.0
Arunachal Pradesh,792130,2024,3,28,61484.0
Arunachal Pradesh,791110,2024,4,110,265075.0
Arunachal Pradesh,791111,2024,4,88,268300.0
Arunachal Pradesh,791102,2024,4,80,218443.0
Arunachal Pradesh,791001,2024,4,62,141282.0
Arunachal Pradesh,790104,2024,4,49,177085.0
Arunachal Pradesh,791113,2024,4,40,79922.0
Arunachal Pradesh,792110,2024,4,34,63459.0
Arunachal Pradesh,792103,2024,4,32,73356.0
Arunachal Pradesh,792001,2024,4,30,73556.0
Arunachal Pradesh,790001,2024,4,30,98145.0
Assam,781022,2020,2,36,6530.0
Assam,781038,2020,2,36,6424.0
Assam,781032,2020,2,30,5864.0
Assam,781006,2020,2,23,3630.0
Assam,781018,2020,2,20,3512.0
Assam,781001,2020,2,20,3646.0
Assam,781005,2020,2,19,3763.0
Assam,783380,2020,2,17,3851.0
Assam,781019,2020,2,17,2587.0
Assam,786171,2020,2,16,2911.0
Assam,781032,2020,3,84,19733.0
Assam,781022,2020,3,44,13672.0
Assam,781001,2020,3,42,11968.0
Assam,781005,2020,3,41,10227.0
Assam,781038,2020,3,41,11250.0
Assam,783380,2020,3,40,11182.0
Assam,781007,2020,3,38,13564.0
Assam,781028,2020,3,34,7155.0
Assam,781020,2020,3,33,8122.0
Assam,781018,2020,3,29,8620.0
Assam,781032,2020,4,57,43429.0
Assam,781022,2020,4,55,38700.0
Assam,781011,2020,4,32,14866.0
Assam,781007,2020,4,30,37778.0
Assam,781028,2020,4,27,33443.0
Assam,783380,2020,4,27,16998.0
Assam,781019,2020,4,27,33793.0
Assam,781038,2020,4,26,17089.0
Assam,782002,2020,4,26,9959.0
Assam,781012,2020,4,25,16120.0
Assam,781022,2021,1,81,81773.0
Assam,781032,2021,1,75,35239.0
Assam,781005,2021,1,51,17477.0
Assam,781007,2021,1,46,19477.0
Assam,781001,2021,1,45,32800.0
Assam,781028,2021,1,44,26978.0
Assam,781038,2021,1,43,31376.0
Assam,781011,2021,1,43,26167.0
Assam,781012,2021,1,38,20493.0
Assam,781019,2021,1,38,22436.0
Assam,781032,2021,2,79,47103.0
Assam,781022,2021,2,69,82110.0
Assam,781038,2021,2,56,43392.0
Assam,781019,2021,2,48,34608.0
Assam,781011,2021,2,42,43869.0
Assam,781012,2021,2,36,34326.0
Assam,781020,2021,2,35,22080.0
Assam,783380,2021,2,35,24002.0
Assam,781005,2021,2,33,30286.0
Assam,781021,2021,2,32,29627.0
Assam,781032,2021,3,121,117986.0
Assam,781022,2021,3,77,105026.0
Assam,781038,2021,3,67,60578.0
Assam,781001,2021,3,61,46338.0
Assam,781011,2021,3,60,40685.0
Assam,781028,2021,3,59,55210.0
Assam,781025,2021,3,59,60274.0
Assam,783380,2021,3,56,54776.0
Assam,781005,2021,3,55,42333.0
Assam,786003,2021,3,46,54906.0
Assam,781032,2021,4,166,209584.0
Assam,781022,2021,4,162,206024.0
Assam,781001,2021,4,131,145595.0
Assam,781038,2021,4,131,151289.0
Assam,782462,2021,4,125,269242.0
Assam,781028,2021,4,97,117670.0
Assam,783380,2021,4,95,161876.0
Assam,781011,2021,4,90,111638.0
Assam,781025,2021,4,87,109884.0
Assam,781317,2021,4,83,119272.0
Assam,781032,2022,1,277,421464.0
Assam,781022,2022,1,249,325730.0
Assam,781038,2022,1,223,292856.0
Assam,785001,2022,1,206,296160.0
Assam,781001,2022,1,181,198810.0
Assam,781028,2022,1,167,204680.0
Assam,781025,2022,1,153,229632.0
Assam,781011,2022,1,152,223616.0
Assam,786001,2022,1,151,170998.0
Assam,781017,2022,1,145,198245.0
Assam,781022,2022,2,181,236099.0
Assam,781032,2022,2,167,208988.0
Assam,781028,2022,2,135,255489.0
Assam,781011,2022,2,129,190583.0
Assam,781001,2022,2,129,178912.0
Assam,783370,2022,2,127,107047.0
Assam,781038,2022,2,115,152833.0
Assam,786001,2022,2,105,109806.0
Assam,781017,2022,2,92,135360.0
Assam,781019,2022,2,89,85390.0
Assam,781032,2022,3,288,333196.0
Assam,781022,2022,3,215,254861.0
Assam,781001,2022,3,198,216933.0
Assam,781038,2022,3,195,280021.0
Assam,781011,2022,3,189,227691.0
Assam,781028,2022,3,155,197269.0
Assam,786001,2022,3,153,203013.0
Assam,781012,2022,3,147,213250.0
Assam,786003,2022,3,139,189690.0
Assam,783380,2022,3,137,250499.0
Assam,781032,2022,4,386,453000.0
Assam,781022,2022,4,373,505459.0
Assam,781038,2022,4,347,406810.0
Assam,781001,2022,4,296,317894.0
Assam,781028,2022,4,291,353306.0
Assam,781011,2022,4,279,326354.0
Assam,781025,2022,4,273,293127.0
Assam,786001,2022,4,220,308313.0
Assam,781019,2022,4,219,249614.0
Assam,786003,2022,4,213,302699.0
Assam,781022,2023,1,390,583421.0
Assam,781032,2023,1,390,519186.0
Assam,781038,2023,1,314,420735.0
Assam,781028,2023,1,287,380465.0
Assam,781001,2023,1,271,371714.0
Assam,781025,2023,1,263,272960.0
Assam,781011,2023,1,251,390399.0
Assam,785001,2023,1,249,357351.0
Assam,781019,2023,1,220,279250.0
Assam,786003,2023,1,216,302332.0
Assam,781022,2023,2,315,523785.0
Assam,781032,2023,2,285,451697.0
Assam,781001,2023,2,213,267048.0
Assam,781038,2023,2,210,416205.0
Assam,786001,2023,2,198,264286.0
Assam,781028,2023,2,189,342060.0
Assam,782003,2023,2,187,372489.0
Assam,786003,2023,2,167,297383.0
Assam,783380,2023,2,157,244644.0
Assam,781017,2023,2,156,239237.0
Assam,781032,2023,3,345,438318.0
Assam,781038,2023,3,316,501522.0
Assam,781001,2023,3,312,327784.0
Assam,781022,2023,3,306,457519.0
Assam,786001,2023,3,225,283791.0
Assam,781025,2023,3,225,250518.0
Assam,782435,2023,3,219,299590.0
Assam,786003,2023,3,216,357624.0
Assam,781317,2023,3,207,295109.0
Assam,783380,2023,3,200,282704.0
Assam,781032,2023,4,366,494519.0
Assam,781022,2023,4,364,589483.0
Assam,781038,2023,4,293,452627.0
Assam,785001,2023,4,286,437885.0
Assam,781011,2023,4,267,426412.0
Assam,781001,2023,4,261,328896.0
Assam,781028,2023,4,256,377877.0
Assam,783380,2023,4,242,370274.0
Assam,784001,2023,4,215,354613.0
Assam,781025,2023,4,213,250411.0
Assam,781032,2024,1,425,583554.0
Assam,781022,2024,1,358,536755.0
Assam,785001,2024,1,348,554884.0
Assam,781038,2024,1,347,575653.0
Assam,783380,2024,1,342,581070.0
Assam,781001,2024,1,338,441751.0
Assam,781028,2024,1,276,402776.0
Assam,782002,2024,1,273,440229.0
Assam,782003,2024,1,268,434925.0
Assam,781316,2024,1,264,323085.0
Assam,781032,2024,2,298,404482.0
Assam,781022,2024,2,281,524520.0
Assam,783380,2024,2,261,453530.0
Assam,781038,2024,2,231,389677.0
Assam,781028,2024,2,205,306617.0
Assam,781011,2024,2,189,282887.0
Assam,781001,2024,2,186,256239.0
Assam,781017,2024,2,184,315659.0
Assam,785001,2024,2,182,324937.0
Assam,783370,2024,2,182,277519.0
Assam,781003,2024,3,274,449785.0
Assam,781034,2024,3,216,383219.0
Assam,783370,2024,3,212,349532.0
Assam,783380,2024,3,212,360878.0
Assam,785001,2024,3,205,438720.0
Assam,781040,2024,3,198,333310.0
Assam,781025,2024,3,189,314319.0
Assam,781028,2024,3,177,267435.0
Assam,781011,2024,3,177,261128.0
Assam,781019,2024,3,173,332660.0
Assam,781003,2024,4,330,543498.0
Assam,783380,2024,4,293,414257.0
Assam,781040,2024,4,272,476346.0
Assam,781011,2024,4,261,301308.0
Assam,781025,2024,4,254,328825.0
Assam,785001,2024,4,243,460119.0
Assam,781034,2024,4,242,336709.0
Assam,781019,2024,4,228,430692.0
Assam,783101,2024,4,226,351828.0
Assam,783370,2024,4,221,393094.0
Bihar,800001,2020,2,126,21331.0
Bihar,800020,2020,2,105,19710.0
Bihar,800006,2020,2,57,9978.0
Bihar,801503,2020,2,42,7212.0
Bihar,851101,2020,2,40,7248.0
Bihar,845438,2020,2,39,7637.0
Bihar,845401,2020,2,38,7520.0
Bihar,800023,2020,2,35,6460.0
Bihar,852201,2020,2,35,6150.0
Bihar,851116,2020,2,34,6046.0
Bihar,800001,2020,3,357,78191.0
Bihar,800020,2020,3,264,55025.0
Bihar,845401,2020,3,135,30537.0
Bihar,800006,2020,3,126,23361.0
Bihar,842001,2020,3,112,25875.0
Bihar,812001,2020,3,109,26403.0
Bihar,844101,2020,3,106,25813.0
Bihar,801503,2020,3,103,27115.0
Bihar,854301,2020,3,99,21383.0
Bihar,802301,2020,3,98,19569.0
Bihar,800001,2020,4,283,183251.0
Bihar,800020,2020,4,263,182521.0
Bihar,800006,2020,4,147,89867.0
Bihar,812001,2020,4,101,69440.0
Bihar,845401,2020,4,98,53755.0
Bihar,842001,2020,4,90,54062.0
Bihar,801503,2020,4,89,60238.0
Bihar,800007,2020,4,83,64237.0
Bihar,823001,2020,4,81,50166.0
Bihar,845438,2020,4,81,41589.0
Bihar,800001,2021,1,393,228403.0
Bihar,800020,2021,1,286,161357.0
Bihar,800006,2021,1,203,86155.0
Bihar,845401,2021,1,148,69335.0
Bihar,823001,2021,1,145,82025.0
Bihar,845438,2021,1,118,65310.0
Bihar,823002,2021,1,117,66383.0
Bihar,848101,2021,1,111,93902.0
Bihar,842001,2021,1,110,63789.0
Bihar,802301,2021,1,108,70464.0
Bihar,800001,2021,2,471,351926.0
Bihar,800020,2021,2,318,272869.0
Bihar,800006,2021,2,195,137348.0
Bihar,801503,2021,2,144,140382.0
Bihar,812001,2021,2,142,144147.0
Bihar,845438,2021,2,141,103042.0
Bihar,800002,2021,2,139,102063.0
Bihar,842001,2021,2,135,89214.0
Bihar,845401,2021,2,131,120903.0
Bihar,843334,2021,2,128,90410.0
Bihar,800001,2021,3,622,539872.0
Bihar,800020,2021,3,457,355333.0
Bihar,800006,2021,3,302,225173.0
Bihar,801503,2021,3,236,208188.0
Bihar,821115,2021,3,223,135165.0
Bihar,851131,2021,3,210,145635.0
Bihar,800002,2021,3,210,186550.0
Bihar,812001,2021,3,205,218249.0
Bihar,845438,2021,3,195,145376.0
Bihar,800007,2021,3,187,148603.0
Bihar,800001,2021,4,766,735530.0
Bihar,800020,2021,4,700,613059.0
Bihar,800006,2021,4,369,298707.0
Bihar,801503,2021,4,278,363057.0
Bihar,842001,2021,4,255,269520.0
Bihar,800002,2021,4,250,276228.0
Bihar,844101,2021,4,241,214665.0
Bihar,823001,2021,4,233,211852.0
Bihar,800007,2021,4,225,190952.0
Bihar,812001,2021,4,223,211107.0
Bihar,800001,2022,1,704,796836.0
Bihar,800020,2022,1,479,448683.0
Bihar,801503,2022,1,311,467728.0
Bihar,811213,2022,1,306,141104.0
Bihar,800006,2022,1,294,294999.0
Bihar,812001,2022,1,243,284667.0
Bihar,800007,2022,1,215,234583.0
Bihar,842001,2022,1,210,230416.0
Bihar,800026,2022,1,188,223104.0
Bihar,842002,2022,1,184,257733.0
Bihar,800001,2022,2,798,849952.0
Bihar,800020,2022,2,568,534170.0
Bihar,811213,2022,2,499,220452.0
Bihar,800006,2022,2,364,351545.0
Bihar,801503,2022,2,321,368015.0
Bihar,812001,2022,2,251,332849.0
Bihar,846004,2022,2,250,213376.0
Bihar,842001,2022,2,224,259723.0
Bihar,800002,2022,2,222,254627.0
Bihar,800007,2022,2,216,255536.0
Bihar,800001,2022,3,1202,1329988.0
Bihar,800020,2022,3,714,796800.0
Bihar,800006,2022,3,461,443836.0
Bihar,801503,2022,3,439,495181.0
Bihar,844101,2022,3,351,360663.0
Bihar,842001,2022,3,325,346019.0
Bihar,812001,2022,3,318,338120.0
Bihar,800002,2022,3,304,316510.0
Bihar,800007,2022,3,302,360011.0
Bihar,845401,2022,3,266,264953.0
Bihar,800001,2022,4,1363,1554670.0
Bihar,800020,2022,4,775,796486.0
Bihar,800006,2022,4,578,565278.0
Bihar,801503,2022,4,443,583895.0
Bihar,800007,2022,4,411,362730.0
Bihar,842001,2022,4,404,458688.0
Bihar,842002,2022,4,353,387096.0
Bihar,800002,2022,4,343,433027.0
Bihar,812001,2022,4,318,406355.0
Bihar,844101,2022,4,306,318919.0
Bihar,800001,2023,1,1144,1280139.0
Bihar,800020,2023,1,694,822562.0
Bihar,800006,2023,1,433,422875.0
Bihar,801503,2023,1,412,637141.0
Bihar,842002,2023,1,304,338611.0
Bihar,812001,2023,1,298,376896.0
Bihar,842001,2023,1,297,391575.0
Bihar,800002,2023,1,291,375950.0
Bihar,844101,2023,1,275,339925.0
Bihar,800026,2023,1,273,327801.0
Bihar,800001,2023,2,1237,1451616.0
Bihar,800020,2023,2,778,911768.0
Bihar,800006,2023,2,490,522347.0
Bihar,842001,2023,2,477,509103.0
Bihar,842002,2023,2,431,481174.0
Bihar,801503,2023,2,416,563711.0
Bihar,800002,2023,2,317,435701.0
Bihar,800007,2023,2,315,412062.0
Bihar,841301,2023,2,288,298855.0
Bihar,800023,2023,2,284,370428.0
Bihar,800001,2023,3,1838,2006880.0
Bihar,800020,2023,3,1198,1154873.0
Bihar,800006,2023,3,764,756104.0
Bihar,801503,2023,3,658,818150.0
Bihar,800007,2023,3,490,567998.0
Bihar,800002,2023,3,474,583278.0
Bihar,842001,2023,3,413,473832.0
Bihar,801505,2023,3,392,422817.0
Bihar,800026,2023,3,383,394991.0
Bihar,844101,2023,3,368,421782.0
Bihar,800001,2023,4,1458,2069004.0
Bihar,800020,2023,4,856,1083072.0
Bihar,801503,2023,4,612,945796.0
Bihar,800006,2023,4,580,604152.0
Bihar,812001,2023,4,528,728832.0
Bihar,800002,2023,4,454,586469.0
Bihar,844101,2023,4,444,649688.0
Bihar,842002,2023,4,437,583997.0
Bihar,842001,2023,4,434,561217.0
Bihar,800007,2023,4,405,467949.0
Bihar,800001,2024,1,1347,1827045.0
Bihar,800020,2024,1,837,1078403.0
Bihar,800006,2024,1,608,715492.0
Bihar,801503,2024,1,492,832502.0
Bihar,845401,2024,1,440,550428.0
Bihar,844101,2024,1,432,496698.0
Bihar,812001,2024,1,428,565601.0
Bihar,848101,2024,1,419,495114.0
Bihar,851101,2024,1,403,479140.0
Bihar,842002,2024,1,398,434633.0
Bihar,800001,2024,2,1449,2116116.0
Bihar,800020,2024,2,903,1323457.0
Bihar,800006,2024,2,592,665340.0
Bihar,845401,2024,2,546,727997.0
Bihar,801503,2024,2,512,840650.0
Bihar,812001,2024,2,475,683399.0
Bihar,848101,2024,2,441,590155.0
Bihar,842002,2024,2,440,566498.0
Bihar,844101,2024,2,428,576915.0
Bihar,842001,2024,2,397,531057.0
Bihar,800001,2024,3,1838,2276161.0
Bihar,800020,2024,3,948,1333497.0
Bihar,823001,2024,3,742,1061240.0
Bihar,801503,2024,3,682,1076611.0
Bihar,845401,2024,3,632,850620.0
Bihar,800007,2024,3,623,783955.0
Bihar,800002,2024,3,555,721038.0
Bihar,800006,2024,3,549,676131.0
Bihar,800014,2024,3,509,743931.0
Bihar,812001,2024,3,502,645444.0
Bihar,800001,2024,4,1839,2605774.0
Bihar,800020,2024,4,986,1291804.0
Bihar,845401,2024,4,888,1273061.0
Bihar,823001,2024,4,824,1223690.0
Bihar,801503,2024,4,783,1369198.0
Bihar,812001,2024,4,704,859855.0
Bihar,800007,2024,4,692,925914.0
Bihar,800006,2024,4,662,849642.0
Bihar,854301,2024,4,642,981777.0
Bihar,800014,2024,4,594,944825.0
Chandigarh,160101,2020,2,31,6158.0
Chandigarh,160047,2020,2,25,4718.0
Chandigarh,160036,2020,2,16,3261.0
Chandigarh,160023,2020,2,12,2002.0
Chandigarh,160014,2020,2,10,2186.0
Chandigarh,160001,2020,2,9,1735.0
Chandigarh,160022,2020,2,9,1725.0
Chandigarh,160030,2020,2,7,1925.0
Chandigarh,160002,2020,2,6,1201.0
Chandigarh,160012,2020,2,4,739.0
Chandigarh,160047,2020,3,48,11353.0
Chandigarh,160101,2020,3,39,12418.0
Chandigarh,160036,2020,3,28,6734.0
Chandigarh,160022,2020,3,28,6267.0
Chandigarh,160002,2020,3,20,7736.0
Chandigarh,160030,2020,3,19,5037.0
Chandigarh,160014,2020,3,13,3266.0
Chandigarh,160003,2020,3,11,2698.0
Chandigarh,160019,2020,3,10,3452.0
Chandigarh,160025,2020,3,9,2765.0
Chandigarh,160101,2020,4,35,26948.0
Chandigarh,160047,2020,4,23,20300.0
Chandigarh,160022,2020,4,17,8093.0
Chandigarh,160014,2020,4,17,13335.0
Chandigarh,160002,2020,4,17,18628.0
Chandigarh,160036,2020,4,14,15088.0
Chandigarh,160001,2020,4,10,5832.0
Chandigarh,160003,2020,4,10,10356.0
Chandigarh,160017,2020,4,10,5158.0
Chandigarh,160020,2020,4,9,4577.0
Chandigarh,160101,2021,1,51,30704.0
Chandigarh,160036,2021,1,46,19175.0
Chandigarh,160002,2021,1,41,42248.0
Chandigarh,160047,2021,1,30,25522.0
Chandigarh,160022,2021,1,30,14900.0
Chandigarh,160014,2021,1,24,10528.0
Chandigarh,160030,2021,1,23,14328.0
Chandigarh,160015,2021,1,12,11232.0
Chandigarh,160008,2021,1,11,14477.0
Chandigarh,160017,2021,1,10,8735.0
Chandigarh,160002,2021,2,61,56288.0
Chandigarh,160036,2021,2,56,38035.0
Chandigarh,160047,2021,2,35,25946.0
Chandigarh,160101,2021,2,34,24311.0
Chandigarh,160014,2021,2,31,26599.0
Chandigarh,160022,2021,2,24,17274.0
Chandigarh,160030,2021,2,21,29653.0
Chandigarh,160025,2021,2,21,18699.0
Chandigarh,160019,2021,2,16,15730.0
Chandigarh,160011,2021,2,9,6380.0
Chandigarh,160002,2021,3,80,59092.0
Chandigarh,160036,2021,3,49,34232.0
Chandigarh,160047,2021,3,41,27467.0
Chandigarh,160101,2021,3,40,74996.0
Chandigarh,160022,2021,3,30,40376.0
Chandigarh,160014,2021,3,29,23604.0
Chandigarh,160030,2021,3,26,22645.0
Chandigarh,160008,2021,3,24,43209.0
Chandigarh,160011,2021,3,21,10952.0
Chandigarh,160020,2021,3,20,15804.0
Chandigarh,160002,2021,4,136,111958.0
Chandigarh,160101,2021,4,110,129529.0
Chandigarh,160036,2021,4,74,114088.0
Chandigarh,160022,2021,4,60,81459.0
Chandigarh,160047,2021,4,47,65127.0
Chandigarh,160014,2021,4,37,38794.0
Chandigarh,160030,2021,4,29,37767.0
Chandigarh,160015,2021,4,27,14719.0
Chandigarh,160003,2021,4,25,26513.0
Chandigarh,160025,2021,4,21,23723.0
Chandigarh,160101,2022,1,120,170516.0
Chandigarh,160002,2022,1,108,164789.0
Chandigarh,160047,2022,1,83,105979.0
Chandigarh,160036,2022,1,64,105352.0
Chandigarh,160014,2022,1,55,66927.0
Chandigarh,160030,2022,1,52,52656.0
Chandigarh,160022,2022,1,47,65051.0
Chandigarh,160015,2022,1,31,52627.0
Chandigarh,160003,2022,1,26,33925.0
Chandigarh,160017,2022,1,25,34012.0
Chandigarh,160002,2022,2,178,239321.0
Chandigarh,160101,2022,2,178,208178.0
Chandigarh,160036,2022,2,147,205089.0
Chandigarh,160022,2022,2,115,156469.0
Chandigarh,160047,2022,2,90,140603.0
Chandigarh,160030,2022,2,84,93049.0
Chandigarh,160014,2022,2,83,108535.0
Chandigarh,160017,2022,2,54,82635.0
Chandigarh,160003,2022,2,51,71758.0
Chandigarh,160011,2022,2,45,66154.0
Chandigarh,160101,2022,3,197,224851.0
Chandigarh,160036,2022,3,183,231970.0
Chandigarh,160002,2022,3,170,199561.0
Chandigarh,160047,2022,3,147,215373.0
Chandigarh,160022,2022,3,110,151167.0
Chandigarh,160014,2022,3,93,149268.0
Chandigarh,160030,2022,3,77,81762.0
Chandigarh,160025,2022,3,69,73353.0
Chandigarh,160015,2022,3,63,76017.0
Chandigarh,160019,2022,3,60,82431.0
Chandigarh,160002,2022,4,201,270411.0
Chandigarh,160101,2022,4,190,259504.0
Chandigarh,160036,2022,4,135,190200.0
Chandigarh,160047,2022,4,127,171399.0
Chandigarh,160022,2022,4,100,151398.0
Chandigarh,160030,2022,4,88,166835.0
Chandigarh,160014,2022,4,70,75999.0
Chandigarh,160015,2022,4,67,84135.0
Chandigarh,160003,2022,4,63,91296.0
Chandigarh,160019,2022,4,55,85464.0
Chandigarh,160101,2023,1,225,285617.0
Chandigarh,160002,2023,1,203,272265.0
Chandigarh,160047,2023,1,139,229677.0
Chandigarh,160036,2023,1,132,213719.0
Chandigarh,160014,2023,1,98,129066.0
Chandigarh,160022,2023,1,89,177081.0
Chandigarh,160030,2023,1,85,189119.0
Chandigarh,160015,2023,1,69,124176.0
Chandigarh,160019,2023,1,68,74432.0
Chandigarh,160003,2023,1,65,108039.0
Chandigarh,160101,2023,2,229,301119.0
Chandigarh,160002,2023,2,218,267703.0
Chandigarh,160036,2023,2,169,225455.0
Chandigarh,160047,2023,2,149,283895.0
Chandigarh,160022,2023,2,129,201947.0
Chandigarh,160030,2023,2,122,164403.0
Chandigarh,160014,2023,2,103,118597.0
Chandigarh,160015,2023,2,86,97387.0
Chandigarh,160003,2023,2,78,114849.0
Chandigarh,160019,2023,2,65,154114.0
Chandigarh,160002,2023,3,270,370626.0
Chandigarh,160101,2023,3,232,312944.0
Chandigarh,160036,2023,3,194,271410.0
Chandigarh,160047,2023,3,182,288196.0
Chandigarh,160022,2023,3,140,185158.0
Chandigarh,160014,2023,3,121,174875.0
Chandigarh,160030,2023,3,108,142944.0
Chandigarh,160019,2023,3,90,85042.0
Chandigarh,160020,2023,3,81,147399.0
Chandigarh,160015,2023,3,76,104632.0
Chandigarh,160101,2023,4,269,425028.0
Chandigarh,160002,2023,4,240,337244.0
Chandigarh,160036,2023,4,188,346084.0
Chandigarh,160047,2023,4,175,398113.0
Chandigarh,160022,2023,4,120,208612.0
Chandigarh,160030,2023,4,91,116986.0
Chandigarh,160014,2023,4,83,121236.0
Chandigarh,160015,2023,4,70,115832.0
Chandigarh,160003,2023,4,65,88079.0
Chandigarh,160019,2023,4,56,109831.0
Chandigarh,160101,2024,1,252,441749.0
Chandigarh,160002,2024,1,222,355398.0
Chandigarh,160047,2024,1,180,402149.0
Chandigarh,160036,2024,1,166,289727.0
Chandigarh,160014,2024,1,110,162345.0
Chandigarh,160022,2024,1,104,213708.0
Chandigarh,160003,2024,1,93,126741.0
Chandigarh,160030,2024,1,74,112673.0
Chandigarh,160015,2024,1,68,155186.0
Chandigarh,160019,2024,1,61,135086.0
Chandigarh,160101,2024,2,251,383991.0
Chandigarh,160002,2024,2,205,365016.0
Chandigarh,160036,2024,2,177,281469.0
Chandigarh,160047,2024,2,168,296125.0
