State,Pincode,Year,Quarter,Transaction_count,Transaction_amount
Andhra Pradesh,517507,2022,1,6660899,12913687866.526722
Andhra Pradesh,520002,2022,1,6254668,16297042494.467913
Andhra Pradesh,522001,2022,1,5691035,15226428277.57111
Andhra Pradesh,515001,2022,1,5585462,11393585212.479506
Andhra Pradesh,530016,2022,1,5554647,9991176892.061853
Andhra Pradesh,516001,2022,1,4513789,11365056779.562836
Andhra Pradesh,520010,2022,1,4492155,9108501441.854177
Andhra Pradesh,524002,2022,2,18822839,40556750377.6809
Andhra Pradesh,530026,2022,2,12256092,29600523030.089485
Andhra Pradesh,517501,2022,2,9320394,17071503296.033054
Andhra Pradesh,517507,2022,2,7667416,14863715364.820652
Andhra Pradesh,520002,2022,2,7584902,19447767871.79056
Andhra Pradesh,530016,2022,2,6470271,11522114399.303429
Andhra Pradesh,515001,2022,2,6291639,12847256630.386038
Andhra Pradesh,522001,2022,2,6073875,16041957319.95133
Andhra Pradesh,520010,2022,2,5301338,10747157085.983915
Andhra Pradesh,516001,2022,2,4927880,12452111307.590088
Andhra Pradesh,530026,2022,3,10427710,24452749355.343765
Andhra Pradesh,517501,2022,3,9028550,16685152652.27945
Andhra Pradesh,517507,2022,3,7638906,14893051968.861427
Andhra Pradesh,524002,2022,3,6897466,17798259711.658493
Andhra Pradesh,522001,2022,3,6608575,14799455202.072798
Andhra Pradesh,520002,2022,3,6370783,17359205738.798397
Andhra Pradesh,530016,2022,3,6352195,11280121649.92772
Andhra Pradesh,515001,2022,3,6120942,12350133591.116642
Andhra Pradesh,520010,2022,3,5372903,10801020194.878735
Andhra Pradesh,516001,2022,3,5350632,13517253500.100548
Andhra Pradesh,530026,2022,4,10249750,23326515677.88234
Andhra Pradesh,517501,2022,4,9601016,17160601029.470804
Andhra Pradesh,517507,2022,4,8255182,15452889827.310287
Andhra Pradesh,530016,2022,4,6770365,11575693176.866528
Andhra Pradesh,515001,2022,4,6566772,12647557281.819908
Andhra Pradesh,522001,2022,4,6419773,13879436431.018642
Andhra Pradesh,520010,2022,4,5887349,11108836639.890686
Andhra Pradesh,518002,2022,4,5810257,12488419884.161985
Andhra Pradesh,520002,2022,4,5685286,14883019280.330643
Andhra Pradesh,516001,2022,4,5545373,13027211098.677938
Andhra Pradesh,517501,2023,1,15726677,25326343019.0
Andhra Pradesh,517507,2023,1,14231038,24727126661.0
Andhra Pradesh,530016,2023,1,11205270,18608492919.0
Andhra Pradesh,515001,2023,1,11202633,20163905001.0
Andhra Pradesh,520010,2023,1,9654796,17557392337.0
Andhra Pradesh,518002,2023,1,8884834,16390389002.0
Andhra Pradesh,516001,2023,1,8730141,19045859096.0
Andhra Pradesh,520011,2023,1,8055364,14095375533.0
Andhra Pradesh,520007,2023,1,7967416,15216553606.0
Andhra Pradesh,530026,2023,1,7954047,13507938696.0
Andhra Pradesh,517501,2023,2,17533692,27847769343.0
Andhra Pradesh,517507,2023,2,16071649,27735983775.0
Andhra Pradesh,530016,2023,2,12677134,20503632033.0
Andhra Pradesh,515001,2023,2,12455688,22351199564.0
Andhra Pradesh,520010,2023,2,10965771,19535374795.0
Andhra Pradesh,518002,2023,2,9897206,18254635605.0
Andhra Pradesh,516001,2023,2,9681752,21118300896.0
Andhra Pradesh,520011,2023,2,9241075,15629118550.0
Andhra Pradesh,520007,2023,2,9092492,17011522677.0
Andhra Pradesh,530026,2023,2,8876516,14619851366.0
Andhra Pradesh,517501,2023,3,19950308,30481660225.0
Andhra Pradesh,517507,2023,3,18601251,30773975506.0
Andhra Pradesh,530016,2023,3,14464077,22560828048.0
Andhra Pradesh,515001,2023,3,14092751,23787806856.0
Andhra Pradesh,520010,2023,3,12583902,21578557371.0
Andhra Pradesh,518002,2023,3,11433335,19448338656.0
Andhra Pradesh,516001,2023,3,11173043,22836561775.0
Andhra Pradesh,520011,2023,3,10750550,17171820378.0
Andhra Pradesh,520007,2023,3,10452102,18289265117.0
Andhra Pradesh,530026,2023,3,10339712,15999035746.0
Andhra Pradesh,517501,2023,4,20947807,31651864587.0
Andhra Pradesh,517507,2023,4,19563362,31704706880.0
Andhra Pradesh,515001,2023,4,15058936,24656474833.0
Andhra Pradesh,530016,2023,4,14807835,22908401482.0
Andhra Pradesh,520010,2023,4,13194498,22073842410.0
Andhra Pradesh,518002,2023,4,12622748,20976834312.0
Andhra Pradesh,516001,2023,4,12291648,23977992414.0
Andhra Pradesh,520011,2023,4,11506163,18122767533.0
Andhra Pradesh,520007,2023,4,11138627,19087862152.0
Andhra Pradesh,530026,2023,4,10776659,16712123451.0
Andhra Pradesh,517501,2024,1,22460833,32476323911.0
Andhra Pradesh,517507,2024,1,21155088,32810583577.0
Andhra Pradesh,515001,2024,1,15780104,24793022275.0
Andhra Pradesh,530016,2024,1,15216493,23101693785.0
Andhra Pradesh,518002,2024,1,13579522,21708522175.0
Andhra Pradesh,520010,2024,1,13437224,22023579078.0
Andhra Pradesh,516001,2024,1,13395301,25036328694.0
Andhra Pradesh,520007,2024,1,11732309,19602587978.0
Andhra Pradesh,520011,2024,1,11686035,18051723195.0
Andhra Pradesh,530026,2024,1,11146646,17184045480.0
Andhra Pradesh,517501,2024,2,23986953,33556169821.0
Andhra Pradesh,517507,2024,2,22868631,34558591392.0
Andhra Pradesh,515001,2024,2,17089815,26453948910.0
Andhra Pradesh,530016,2024,2,16743937,23999827461.0
Andhra Pradesh,518002,2024,2,14494864,22561931344.0
Andhra Pradesh,520010,2024,2,14454346,22517180237.0
Andhra Pradesh,516001,2024,2,14399825,25836817900.0
Andhra Pradesh,520007,2024,2,12924908,20769498519.0
Andhra Pradesh,520011,2024,2,12694074,18792892701.0
Andhra Pradesh,530026,2024,2,12240656,17816316958.0
Andhra Pradesh,517501,2024,3,36655946,50763786498.0
Andhra Pradesh,530016,2024,3,18172239,25347552111.0
Andhra Pradesh,520010,2024,3,18075083,26040831949.0
Andhra Pradesh,520007,2024,3,17587908,26541441247.0
Andhra Pradesh,516001,2024,3,17436269,29300764711.0
Andhra Pradesh,515001,2024,3,16896071,24626029714.0
Andhra Pradesh,520003,2024,3,16725948,23180849113.0
Andhra Pradesh,518002,2024,3,16312523,24049037089.0
Andhra Pradesh,517507,2024,3,15863409,21911302309.0
Andhra Pradesh,530026,2024,3,15757147,21910848603.0
Andhra Pradesh,517501,2024,4,39124897,52268964187.0
Andhra Pradesh,520010,2024,4,19850150,27884196248.0
Andhra Pradesh,520007,2024,4,19533453,28497311442.0
Andhra Pradesh,530016,2024,4,19427911,26280147124.0
Andhra Pradesh,516001,2024,4,18760414,30182682584.0
Andhra Pradesh,520003,2024,4,18684622,25090723912.0
Andhra Pradesh,515001,2024,4,18361649,25654153931.0
Andhra Pradesh,518002,2024,4,18000208,25530054501.0
Andhra Pradesh,530026,2024,4,17091590,22841467439.0
Andhra Pradesh,517507,2024,4,17014041,22614302334.0
Arunachal Pradesh,791110,2018,1,4253,8605127.65004581
Arunachal Pradesh,791111,2018,1,4207,9841038.918801479
Arunachal Pradesh,791102,2018,1,3286,5671981.37541513
Arunachal Pradesh,790116,2018,1,2704,4457038.562331891
Arunachal Pradesh,790104,2018,1,2114,4578762.301169472
Arunachal Pradesh,791109,2018,1,2112,3137887.500695069
Arunachal Pradesh,792131,2018,1,2097,3667031.7501450847
Arunachal Pradesh,791001,2018,1,2041,5020173.997662732
Arunachal Pradesh,791113,2018,1,1955,6492923.793813149
Arunachal Pradesh,792001,2018,1,1865,2638135.148973316
Arunachal Pradesh,791110,2018,2,7878,19894634.32236063
Arunachal Pradesh,791111,2018,2,7239,20302894.32407169
Arunachal Pradesh,791102,2018,2,6046,11116134.491696559
Arunachal Pradesh,790116,2018,2,4689,11109804.760347228
Arunachal Pradesh,790104,2018,2,4436,10757634.641186869
Arunachal Pradesh,792131,2018,2,4342,9787595.363164986
Arunachal Pradesh,791113,2018,2,4159,10355129.796387024
Arunachal Pradesh,792103,2018,2,3885,10332844.690670341
Arunachal Pradesh,792102,2018,2,3638,13733030.966675913
Arunachal Pradesh,791109,2018,2,3486,8901023.6818946
Arunachal Pradesh,791110,2018,3,13489,28577947.494984522
Arunachal Pradesh,791111,2018,3,10508,33766761.060124576
Arunachal Pradesh,791102,2018,3,9777,18868814.474471845
Arunachal Pradesh,791109,2018,3,8636,14623073.028337255
Arunachal Pradesh,790116,2018,3,6870,19935455.777625345
Arunachal Pradesh,792103,2018,3,6672,16204421.801473193
Arunachal Pradesh,790104,2018,3,6434,18213474.582743015
Arunachal Pradesh,792001,2018,3,6307,16330131.581704907
Arunachal Pradesh,791113,2018,3,6191,14657152.42532165
Arunachal Pradesh,792102,2018,3,5120,16131802.077896373
Arunachal Pradesh,791110,2018,4,18305,50770919.03443284
Arunachal Pradesh,791111,2018,4,14891,50578761.54109968
Arunachal Pradesh,791102,2018,4,11990,28553763.558065224
Arunachal Pradesh,790116,2018,4,10791,42561249.91245334
Arunachal Pradesh,792103,2018,4,8743,23841863.530102827
Arunachal Pradesh,790104,2018,4,8727,28710303.165459957
Arunachal Pradesh,791113,2018,4,8156,19785304.795617044
Arunachal Pradesh,791109,2018,4,7660,17851253.026180793
Arunachal Pradesh,792001,2018,4,7520,18988989.141452394
Arunachal Pradesh,792102,2018,4,6597,21188725.096378893
Arunachal Pradesh,791110,2019,1,21769,56305175.15742187
Arunachal Pradesh,791111,2019,1,18706,57464660.98623066
Arunachal Pradesh,791102,2019,1,14504,35128890.140528455
Arunachal Pradesh,790116,2019,1,13724,44410163.52148189
Arunachal Pradesh,791109,2019,1,11691,24669479.821121186
Arunachal Pradesh,791113,2019,1,10893,28900698.04714023
Arunachal Pradesh,790104,2019,1,10231,29899156.53443486
Arunachal Pradesh,792103,2019,1,10190,28841570.71793741
Arunachal Pradesh,792001,2019,1,9575,24797020.736688815
Arunachal Pradesh,790101,2019,1,9149,26500818.398213305
Arunachal Pradesh,791110,2019,2,28827,80501052.65730712
Arunachal Pradesh,791111,2019,2,24040,77741634.13628484
Arunachal Pradesh,791102,2019,2,14906,38658949.40199398
Arunachal Pradesh,790116,2019,2,13929,48120977.088281885
Arunachal Pradesh,791113,2019,2,12970,37636424.899820864
Arunachal Pradesh,790104,2019,2,12562,43392107.208877556
Arunachal Pradesh,791109,2019,2,12214,28228154.97606074
Arunachal Pradesh,792001,2019,2,11232,29778429.81452021
Arunachal Pradesh,792103,2019,2,11076,30442992.654754497
Arunachal Pradesh,790101,2019,2,10926,36302058.29929494
Arunachal Pradesh,791110,2019,3,38560,104152420.6903958
Arunachal Pradesh,791111,2019,3,32844,92522169.403638
Arunachal Pradesh,791102,2019,3,20744,50221808.10965951
Arunachal Pradesh,791113,2019,3,19591,49174022.06411387
Arunachal Pradesh,790116,2019,3,19201,53454221.51239009
Arunachal Pradesh,790104,2019,3,18759,57742402.565546624
Arunachal Pradesh,792103,2019,3,17253,38310432.22806125
Arunachal Pradesh,790101,2019,3,15882,43198540.62981644
Arunachal Pradesh,792001,2019,3,15645,35020210.50538105
Arunachal Pradesh,791109,2019,3,14867,29287244.191191502
Arunachal Pradesh,791110,2019,4,46210,135166318.90100121
Arunachal Pradesh,791111,2019,4,38960,109780309.4691897
Arunachal Pradesh,791113,2019,4,25720,67044021.64216873
Arunachal Pradesh,791102,2019,4,25493,64172690.788512394
Arunachal Pradesh,790104,2019,4,23418,71137191.35286346
Arunachal Pradesh,792103,2019,4,22297,45950095.40587128
Arunachal Pradesh,790101,2019,4,22263,69716144.70739502
Arunachal Pradesh,790116,2019,4,21777,62382535.12190032
Arunachal Pradesh,792001,2019,4,18262,41638209.32032033
Arunachal Pradesh,791109,2019,4,17833,33159442.663443036
Arunachal Pradesh,791110,2020,1,53858,134164730.89583132
Arunachal Pradesh,791111,2020,1,44651,118592432.50755887
Arunachal Pradesh,791113,2020,1,40087,114373417.73145652
Arunachal Pradesh,791102,2020,1,30846,73201195.2353644
Arunachal Pradesh,792103,2020,1,27462,65003236.302331895
Arunachal Pradesh,790116,2020,1,25027,68279455.36544603
Arunachal Pradesh,790104,2020,1,24414,66277727.27349471
Arunachal Pradesh,792001,2020,1,23370,55255805.31059417
Arunachal Pradesh,791001,2020,1,22588,54519489.86110417
Arunachal Pradesh,791109,2020,1,22374,43679801.42383069
Arunachal Pradesh,791110,2020,2,66660,161486745.43774873
Arunachal Pradesh,791111,2020,2,58840,143307742.43547845
Arunachal Pradesh,791102,2020,2,50996,97581020.8441248
Arunachal Pradesh,791113,2020,2,49710,128006452.94220668
Arunachal Pradesh,792103,2020,2,39797,83935770.26695053
Arunachal Pradesh,791001,2020,2,38760,84597533.513517
Arunachal Pradesh,790104,2020,2,34466,94485243.39779145
Arunachal Pradesh,792001,2020,2,33392,72498626.74427575
Arunachal Pradesh,790116,2020,2,28051,69882584.56823947
Arunachal Pradesh,790101,2020,2,27329,80597964.5697464
Arunachal Pradesh,791113,2020,3,85276,286434881.1365983
Arunachal Pradesh,791110,2020,3,83578,224119989.3692662
Arunachal Pradesh,791111,2020,3,73373,201615153.49178126
Arunachal Pradesh,791102,2020,3,59485,147103673.02159554
Arunachal Pradesh,792103,2020,3,43165,97856482.63015749
Arunachal Pradesh,790104,2020,3,42704,140524891.73905784
Arunachal Pradesh,792001,2020,3,40143,98429547.73142855
Arunachal Pradesh,791001,2020,3,39931,105026195.69865745
Arunachal Pradesh,790116,2020,3,34849,106829704.02580261
Arunachal Pradesh,790101,2020,3,31126,106324283.79932615
Arunachal Pradesh,791110,2020,4,115682,355243299.60706156
Arunachal Pradesh,791113,2020,4,100879,340893583.5488197
Arunachal Pradesh,791111,2020,4,96702,282834295.4196955
Arunachal Pradesh,791102,2020,4,74774,202391786.32094023
Arunachal Pradesh,792103,2020,4,53234,132562026.23941663
Arunachal Pradesh,791001,2020,4,51950,144602123.97611114
Arunachal Pradesh,792001,2020,4,51529,123814287.8204747
Arunachal Pradesh,790104,2020,4,51050,182176489.64400375
Arunachal Pradesh,790116,2020,4,40492,120719478.22915718
Arunachal Pradesh,790101,2020,4,36197,118862457.89585006
Arunachal Pradesh,791113,2021,1,127025,394958954.74942803
Arunachal Pradesh,791110,2021,1,119184,404502103.3179444
Arunachal Pradesh,791111,2021,1,89356,307014656.8532768
Arunachal Pradesh,791102,2021,1,68000,211432038.67254648
Arunachal Pradesh,792103,2021,1,53040,141156670.32558545
Arunachal Pradesh,791001,2021,1,50407,164065117.88460803
Arunachal Pradesh,792001,2021,1,48954,130623865.61265224
Arunachal Pradesh,790104,2021,1,39581,151312863.21053433
Arunachal Pradesh,791109,2021,1,39332,128400296.63511801
Arunachal Pradesh,790116,2021,1,38205,115157748.78556368
Arunachal Pradesh,791113,2021,2,170268,432196673.5193349
Arunachal Pradesh,791110,2021,2,160245,449983951.208361
Arunachal Pradesh,791111,2021,2,122368,333974912.1268044
Arunachal Pradesh,791102,2021,2,87524,235678147.9304313
Arunachal Pradesh,792103,2021,2,76949,179343401.62470114
Arunachal Pradesh,791001,2021,2,68927,214550532.0577654
Arunachal Pradesh,792001,2021,2,64602,146046509.47044832
Arunachal Pradesh,790104,2021,2,52742,184653080.7391938
Arunachal Pradesh,790116,2021,2,52323,145624699.2825492
Arunachal Pradesh,790101,2021,2,48726,157622337.23185942
Arunachal Pradesh,791113,2021,3,225427,582965112.523323
Arunachal Pradesh,791110,2021,3,207417,603165812.3057537
Arunachal Pradesh,791111,2021,3,153845,442067361.42168665
Arunachal Pradesh,791102,2021,3,105715,296166087.7681337
Arunachal Pradesh,792103,2021,3,88032,194244543.03871346
Arunachal Pradesh,792001,2021,3,80894,180486995.1464384
Arunachal Pradesh,791001,2021,3,77128,259793926.03333136
Arunachal Pradesh,790116,2021,3,66461,197947119.60324338
Arunachal Pradesh,790104,2021,3,65008,261069265.84552905
Arunachal Pradesh,790101,2021,3,61516,220804392.11302128
Arunachal Pradesh,791113,2021,4,279958,685093585.2469286
Arunachal Pradesh,791110,2021,4,258928,718387355.2085327
Arunachal Pradesh,791111,2021,4,206496,557846901.7603153
Arunachal Pradesh,791102,2021,4,134017,368703032.41367143
Arunachal Pradesh,792103,2021,4,115871,238038756.74938503
Arunachal Pradesh,792001,2021,4,101771,220359430.80701947
Arunachal Pradesh,791001,2021,4,93449,317887115.43826216
Arunachal Pradesh,791109,2021,4,84621,218599005.03410858
Arunachal Pradesh,790116,2021,4,81804,235869670.0305156
Arunachal Pradesh,790101,2021,4,77658,269438817.2199306
Arunachal Pradesh,791113,2022,1,336780,819363323.7219163
Arunachal Pradesh,791110,2022,1,332485,853173424.1985552
Arunachal Pradesh,791111,2022,1,262617,658150204.3789485
Arunachal Pradesh,791102,2022,1,159945,417052440.2856392
Arunachal Pradesh,792103,2022,1,129210,277477788.7356235
Arunachal Pradesh,792001,2022,1,121068,265189556.26145488
Arunachal Pradesh,791109,2022,1,111918,254266306.42573798
Arunachal Pradesh,791001,2022,1,105769,364396148.4248719
Arunachal Pradesh,792110,2022,1,84017,238200426.2222041
Arunachal Pradesh,790116,2022,1,82546,221708919.60946545
Arunachal Pradesh,791110,2022,2,449672,1063144517.2715561
Arunachal Pradesh,791111,2022,2,365813,825171645.8623393
Arunachal Pradesh,791113,2022,2,293972,636386755.5775489
Arunachal Pradesh,791102,2022,2,202400,506976441.13093287
Arunachal Pradesh,792103,2022,2,171123,328590056.9824293
Arunachal Pradesh,792001,2022,2,168260,347653259.94772595
Arunachal Pradesh,791109,2022,2,160963,328923537.81103456
Arunachal Pradesh,791001,2022,2,138781,429415327.4851847
Arunachal Pradesh,792110,2022,2,104904,274482044.040218
Arunachal Pradesh,790116,2022,2,104888,264639160.7241699
Arunachal Pradesh,791110,2022,3,493396,989512226.2480668
Arunachal Pradesh,791111,2022,3,430374,859784995.1774595
Arunachal Pradesh,791113,2022,3,350164,659314612.6108431
Arunachal Pradesh,791102,2022,3,223033,502704075.98509526
Arunachal Pradesh,792001,2022,3,177984,312906039.70234203
Arunachal Pradesh,791109,2022,3,171234,304861466.0199954
Arunachal Pradesh,792103,2022,3,168900,302218714.13136125
Arunachal Pradesh,791001,2022,3,156417,457311028.7111173
Arunachal Pradesh,791112,2022,3,122875,208103072.98784313
Arunachal Pradesh,790116,2022,3,119024,273945831.9687789
Arunachal Pradesh,791110,2022,4,579246,1065690345.4630343
Arunachal Pradesh,791111,2022,4,486688,876349333.7857587
Arunachal Pradesh,791113,2022,4,386008,654736963.6475468
Arunachal Pradesh,791102,2022,4,261421,545042068.6599071
Arunachal Pradesh,792103,2022,4,210161,343379974.78242886
Arunachal Pradesh,792001,2022,4,208541,333708831.3015753
Arunachal Pradesh,791001,2022,4,204796,538239069.5092747
Arunachal Pradesh,791109,2022,4,199942,337367639.30005294
Arunachal Pradesh,791112,2022,4,153846,233172634.3808441
Arunachal Pradesh,791120,2022,4,140090,339456055.3039629
Arunachal Pradesh,791110,2023,1,1008590,1865632904.0
Arunachal Pradesh,791111,2023,1,831426,1477332363.0
Arunachal Pradesh,791113,2023,1,649989,1121559593.0
Arunachal Pradesh,791102,2023,1,447995,903434926.0
Arunachal Pradesh,791001,2023,1,366870,889778955.0
